0, 4.292e-06, 1.82949e-05, 2.30714e-05, 2.30714e-05, 2.30714e-05, 2.30714e-05, 2.31023e-05, 2.31023e-05, 2.31023e-05, 3.64438e-05, 4.43989e-05, 4.43989e-05, 4.43989e-05, 4.43989e-05, 4.43989e-05, 8.62383e-05, 9.69266e-05, 9.69266e-05, 0.000102022, 0.000107801, 0.000107801, 0.000117204, 0.000127861, 0.00015215, 0.00015215, 0.00015215, 0.000156178, 0.000160207, 0.000160238, 0.000170895, 0.000171388, 0.000198986, 0.000244911, 0.000249265, 0.000250385, 0.000259894, 0.000269398, 0.000269398, 0.000284222, 0.000284222, 0.000287537, 0.000305824, 0.000305824, 0.000305824, 0.000305824, 0.0003095, 0.0003095, 0.0003095, 0.000309757, 0.000324582, 0.000324582, 0.000331472, 0.000331472, 0.000331472, 0.000351404, 0.00035917, 0.00035917, 0.000361156, 0.000362583, 0.00036849, 0.00036849, 0.000392901, 0.000392901, 0.000396448, 0.000398536, 0.000398536, 0.000406491, 0.000458554, 0.000476459, 0.000476459, 0.000483121, 0.000483121, 0.000483121, 0.000485209, 0.000564254, 0.000564254, 0.000573707, 0.000573707, 0.000583862, 0.000594017, 0.000594017, 0.000599468, 0.000599468, 0.000599468, 0.000599468, 0.000599468, 0.000604948, 0.000624134, 0.00062781, 0.000640502, 0.000651068, 0.000652495, 0.000674568, 0.000678683, 0.000683284, 0.000683284, 0.000683284, 0.000683541, 0.000683541, 
0, 4.31295e-06, 1.85258e-05, 2.33402e-05, 2.33402e-05, 2.33402e-05, 2.33402e-05, 2.33775e-05, 2.33775e-05, 2.33775e-05, 3.68489e-05, 4.48356e-05, 4.48356e-05, 4.48356e-05, 4.48356e-05, 4.48356e-05, 8.68469e-05, 9.76573e-05, 9.76573e-05, 0.000102833, 0.000108765, 0.000108765, 0.000118341, 0.000129118, 0.000153503, 0.000153503, 0.000153503, 0.000157613, 0.000161724, 0.000161761, 0.000172538, 0.000173057, 0.000201025, 0.000247265, 0.000251694, 0.000252852, 0.000262495, 0.000272045, 0.000272045, 0.000286914, 0.000286914, 0.000290316, 0.000308947, 0.000308947, 0.000308947, 0.000308947, 0.000312637, 0.000312637, 0.000312637, 0.000312913, 0.000327782, 0.000327782, 0.000334792, 0.000334792, 0.000334792, 0.000354921, 0.00036289, 0.00036289, 0.000364927, 0.000366392, 0.000373196, 0.000373196, 0.000397861, 0.000397861, 0.000401475, 0.00040359, 0.00040359, 0.000411577, 0.000463942, 0.000482017, 0.000482017, 0.000488747, 0.000488747, 0.000488747, 0.000490862, 0.000570462, 0.000570462, 0.000580143, 0.000580143, 0.000590429, 0.000600715, 0.000600715, 0.000606269, 0.000606269, 0.000606269, 0.000606269, 0.000607007, 0.000612562, 0.000631842, 0.000635532, 0.00064837, 0.00065906, 0.000660525, 0.000682777, 0.000686921, 0.000691623, 0.000691623, 0.000691623, 0.000691898, 0.000691898, 
0, 4.33387e-06, 1.87537e-05, 2.36057e-05, 2.36057e-05, 2.36057e-05, 2.36057e-05, 2.36503e-05, 2.36503e-05, 2.36503e-05, 3.72521e-05, 4.52703e-05, 4.52703e-05, 4.52703e-05, 4.52703e-05, 4.52703e-05, 8.74531e-05, 9.83846e-05, 9.83846e-05, 0.000103641, 0.000109723, 0.000109723, 0.000119471, 0.000130367, 0.000154848, 0.000154848, 0.000154848, 0.000159039, 0.00016323, 0.000163274, 0.000174171, 0.000174715, 0.000203053, 0.000249606, 0.000254109, 0.000255305, 0.000265082, 0.000274677, 0.000274677, 0.00028959, 0.00028959, 0.000293078, 0.000312049, 0.000312049, 0.000312049, 0.000312049, 0.000315754, 0.000315754, 0.000315754, 0.000316048, 0.000330961, 0.000330961, 0.00033809, 0.00033809, 0.00033809, 0.000358414, 0.000366584, 0.000366584, 0.000368672, 0.000370174, 0.000377933, 0.000377933, 0.00040285, 0.00040285, 0.000406532, 0.000408674, 0.000408674, 0.000416692, 0.000469359, 0.000487602, 0.000487602, 0.000494398, 0.000494398, 0.000494398, 0.00049654, 0.000576695, 0.000576695, 0.0005866, 0.0005866, 0.000597016, 0.000607433, 0.000607433, 0.000613087, 0.000613087, 0.000613087, 0.000613087, 0.000614623, 0.000620252, 0.000639627, 0.000643331, 0.000656312, 0.000667125, 0.000668628, 0.000691058, 0.000695231, 0.000700034, 0.000700034, 0.000700034, 0.000700328, 0.000700328, 
0, 4.35477e-06, 1.89789e-05, 2.38683e-05, 2.38683e-05, 2.38683e-05, 2.38683e-05, 2.39207e-05, 2.39207e-05, 2.39207e-05, 3.86869e-05, 4.67366e-05, 4.67366e-05, 4.67366e-05, 4.67366e-05, 4.67366e-05, 8.90905e-05, 0.000100142, 0.000100142, 0.00010548, 0.000111709, 0.000111709, 0.000121628, 0.000132643, 0.00015722, 0.00015722, 0.00015722, 0.00016149, 0.000165759, 0.000165812, 0.000176827, 0.000177397, 0.000206103, 0.000252969, 0.000257544, 0.000258779, 0.000268687, 0.000278328, 0.000278328, 0.000293286, 0.000293286, 0.000296858, 0.000316165, 0.000316165, 0.000316165, 0.000316165, 0.000319884, 0.000319884, 0.000319884, 0.000320198, 0.000335155, 0.000335155, 0.000342401, 0.000342401, 0.000342401, 0.000362919, 0.000371286, 0.000371286, 0.000373426, 0.000374964, 0.000383386, 0.000383386, 0.000409588, 0.000409588, 0.000413338, 0.000415507, 0.000415507, 0.000423557, 0.000476523, 0.000494933, 0.000494933, 0.000501795, 0.000501795, 0.000501795, 0.000503963, 0.000584673, 0.000584673, 0.000594799, 0.000594799, 0.000605344, 0.000615889, 0.000615889, 0.000621642, 0.000621642, 0.000621642, 0.000621642, 0.000623687, 0.00062939, 0.000648857, 0.000652576, 0.0006657, 0.000676635, 0.000678174, 0.000700781, 0.000704983, 0.000709887, 0.000709887, 0.000709887, 0.000710201, 0.000710201, 
0, 4.37565e-06, 1.92014e-05, 2.41281e-05, 2.41281e-05, 2.41281e-05, 2.41281e-05, 2.41888e-05, 2.41888e-05, 2.41888e-05, 3.99583e-05, 4.80395e-05, 4.80395e-05, 4.80395e-05, 4.80395e-05, 4.80395e-05, 9.0564e-05, 0.000101735, 0.000101735, 0.000107155, 0.000113527, 0.000113527, 0.000123617, 0.00013475, 0.000159423, 0.000159423, 0.000159423, 0.00016377, 0.000168118, 0.000168179, 0.000179311, 0.000179909, 0.000208981, 0.000256159, 0.000260804, 0.000262079, 0.000272118, 0.000281805, 0.000281805, 0.000296806, 0.000296806, 0.000300461, 0.000320102, 0.000320102, 0.000320102, 0.000320102, 0.000323834, 0.000323834, 0.000323834, 0.000324168, 0.00033917, 0.00033917, 0.000346532, 0.000346532, 0.000346532, 0.000367241, 0.000375804, 0.000375804, 0.000377995, 0.00037957, 0.000388548, 0.000388548, 0.000415874, 0.000415874, 0.000419693, 0.000421888, 0.000421888, 0.000429969, 0.000483234, 0.00050181, 0.00050181, 0.000508737, 0.000508737, 0.000508737, 0.000510932, 0.000592193, 0.000592193, 0.000602538, 0.000602538, 0.000613316, 0.000623989, 0.000623989, 0.000629838, 0.000629838, 0.000629943, 0.000629943, 0.000632395, 0.000638171, 0.000657732, 0.000661465, 0.00067473, 0.000685786, 0.000687361, 0.000710144, 0.000714375, 0.00071938, 0.00071938, 0.00071938, 0.000719714, 0.000719714, 
0, 4.3965e-06, 1.94214e-05, 2.43852e-05, 2.43852e-05, 2.43852e-05, 2.43852e-05, 2.4455e-05, 2.4455e-05, 2.4455e-05, 4.09413e-05, 4.9054e-05, 4.9054e-05, 4.9054e-05, 4.9054e-05, 4.9054e-05, 9.17487e-05, 0.000103038, 0.000103038, 0.000108541, 0.000115054, 0.000115054, 0.000125314, 0.000136563, 0.000161332, 0.000161332, 0.000161332, 0.000165756, 0.000170181, 0.000170251, 0.0001815, 0.000182125, 0.000211562, 0.000259051, 0.000263767, 0.000265082, 0.00027525, 0.000284982, 0.000284982, 0.000300028, 0.000300028, 0.000303764, 0.000323734, 0.000323734, 0.000323734, 0.000323734, 0.000327481, 0.000327481, 0.000327481, 0.000327836, 0.000342881, 0.000342881, 0.000350358, 0.000350358, 0.000350358, 0.000371256, 0.000380013, 0.000380013, 0.000382258, 0.000383868, 0.000393342, 0.000393342, 0.000421504, 0.000421504, 0.000425392, 0.000427613, 0.000427613, 0.000435726, 0.000489287, 0.000508028, 0.000508028, 0.00051502, 0.00051502, 0.00051502, 0.000517241, 0.000599053, 0.000599053, 0.000609615, 0.000609615, 0.000620679, 0.000631478, 0.000631478, 0.000637423, 0.000637423, 0.000637688, 0.000637688, 0.000640489, 0.000646337, 0.000665991, 0.000669738, 0.000683143, 0.000694319, 0.000695929, 0.000718888, 0.000723147, 0.000728253, 0.000728253, 0.000728253, 0.000728608, 0.000728608, 
0, 4.41732e-06, 1.96391e-05, 2.46397e-05, 2.46397e-05, 2.46397e-05, 2.46397e-05, 2.47192e-05, 2.47192e-05, 2.47192e-05, 4.1811e-05, 4.99551e-05, 4.99551e-05, 4.99551e-05, 4.99551e-05, 4.99551e-05, 9.28197e-05, 0.000104226, 0.000104226, 0.000109813, 0.000116464, 0.000116464, 0.000126894, 0.000138259, 0.000163123, 0.000163123, 0.000163123, 0.000167623, 0.000172124, 0.000172203, 0.000183568, 0.000184222, 0.000214023, 0.000261822, 0.000266606, 0.000267963, 0.000278259, 0.000288036, 0.000288036, 0.000303126, 0.000303126, 0.000306941, 0.000327238, 0.000327238, 0.000327238, 0.000327238, 0.000331, 0.000331, 0.000331, 0.000331376, 0.000346466, 0.000346466, 0.000354055, 0.000354055, 0.000354055, 0.000375142, 0.000384091, 0.000384091, 0.000386389, 0.000388034, 0.000397963, 0.000397963, 0.000426849, 0.000426849, 0.000430808, 0.000433054, 0.000433054, 0.000441199, 0.000495055, 0.000513959, 0.000513959, 0.000521015, 0.000521015, 0.000521015, 0.000523262, 0.000605625, 0.000605625, 0.000616401, 0.000616401, 0.000627685, 0.00063861, 0.00063861, 0.00064465, 0.00064465, 0.000645009, 0.000645009, 0.000648122, 0.000654041, 0.000673788, 0.000677549, 0.000691093, 0.000702388, 0.000704032, 0.000727165, 0.000731452, 0.00073666, 0.00073666, 0.00073666, 0.000737037, 0.000737037, 
0, 4.43812e-06, 1.98545e-05, 2.48918e-05, 2.48918e-05, 2.48918e-05, 2.48918e-05, 2.49816e-05, 2.49816e-05, 2.49816e-05, 4.26151e-05, 5.07906e-05, 5.07906e-05, 5.07906e-05, 5.07906e-05, 5.07906e-05, 9.38246e-05, 0.000105347, 0.000105347, 0.000111018, 0.000117806, 0.000117806, 0.000128405, 0.000139885, 0.000164844, 0.000164844, 0.000164844, 0.000169419, 0.000173995, 0.000174085, 0.000185564, 0.000186247, 0.000217027, 0.000265136, 0.000269987, 0.000271385, 0.000281809, 0.000291631, 0.000291631, 0.000306765, 0.000306765, 0.000310659, 0.00033128, 0.00033128, 0.00033128, 0.00033128, 0.000335055, 0.000335055, 0.000335055, 0.000335454, 0.000350587, 0.000350587, 0.000358288, 0.000358288, 0.000358288, 0.000379562, 0.000388701, 0.000388701, 0.000391053, 0.000392732, 0.000403088, 0.000403088, 0.000432632, 0.000432632, 0.000436661, 0.000438934, 0.000438934, 0.000447109, 0.00050126, 0.000520326, 0.000520326, 0.000527446, 0.000527446, 0.000527446, 0.000529718, 0.00061263, 0.00061263, 0.000623618, 0.000623618, 0.000635102, 0.000646151, 0.000646151, 0.000652284, 0.000652284, 0.000652719, 0.000652719, 0.000656116, 0.000662105, 0.000681945, 0.00068572, 0.000699402, 0.000710814, 0.000712494, 0.000735798, 0.000740731, 0.00074604, 0.00074604, 0.00074604, 0.000746438, 0.000746438, 
0, 4.4589e-06, 2.00678e-05, 2.51416e-05, 2.51416e-05, 2.51416e-05, 2.51416e-05, 2.52424e-05, 2.52424e-05, 2.52424e-05, 4.33748e-05, 5.15816e-05, 5.15816e-05, 5.15816e-05, 5.15816e-05, 5.15816e-05, 9.47847e-05, 0.000106423, 0.000106423, 0.000112179, 0.0001191, 0.0001191, 0.000129869, 0.000141462, 0.000166517, 0.000166517, 0.000166517, 0.000171166, 0.000175815, 0.000175916, 0.000187509, 0.000188222, 0.00022003, 0.000268448, 0.000273366, 0.000274806, 0.000285356, 0.000295224, 0.000295224, 0.000310401, 0.000310401, 0.000314372, 0.000335314, 0.000335314, 0.000335314, 0.000335314, 0.000339104, 0.000339104, 0.000339104, 0.000339525, 0.000354703, 0.000354703, 0.000362514, 0.000362514, 0.000362514, 0.000383974, 0.000393301, 0.000393301, 0.000395707, 0.00039742, 0.000408178, 0.000408178, 0.000438337, 0.000438337, 0.000442438, 0.000444736, 0.000444736, 0.000452943, 0.000507386, 0.000526613, 0.000526613, 0.000533797, 0.000533797, 0.000533797, 0.000536095, 0.000619553, 0.000619553, 0.000630753, 0.000630753, 0.000642425, 0.000653597, 0.000653597, 0.000659822, 0.000659822, 0.000660321, 0.000660321, 0.00066398, 0.00067004, 0.000689972, 0.000693762, 0.000707579, 0.000719109, 0.000720822, 0.000744299, 0.000749926, 0.000755336, 0.000755336, 0.000755336, 0.000755758, 0.000755758, 
0, 4.47965e-06, 2.0279e-05, 2.53892e-05, 2.53892e-05, 2.53892e-05, 2.53892e-05, 2.55015e-05, 2.55015e-05, 2.55015e-05, 4.41019e-05, 5.234e-05, 5.234e-05, 5.234e-05, 5.234e-05, 5.234e-05, 9.57118e-05, 0.000107465, 0.000107465, 0.000113306, 0.000120359, 0.000120359, 0.000131296, 0.000143003, 0.000168153, 0.000168153, 0.000168153, 0.000172875, 0.000177598, 0.00017771, 0.000189416, 0.000190159, 0.000222753, 0.000271479, 0.000276463, 0.000277946, 0.00028862, 0.000298533, 0.000298533, 0.000313755, 0.000313755, 0.000317801, 0.000339062, 0.000339062, 0.000339062, 0.000339062, 0.000342867, 0.000342867, 0.000342867, 0.000343311, 0.000358533, 0.000358533, 0.000366453, 0.000366453, 0.000366453, 0.000388097, 0.000397612, 0.000397612, 0.000400073, 0.00040182, 0.000412961, 0.000412961, 0.000443702, 0.000443702, 0.000447875, 0.000450199, 0.000450199, 0.000458437, 0.000513171, 0.000532557, 0.000532557, 0.000539805, 0.000539805, 0.000539805, 0.000542128, 0.000626133, 0.000626133, 0.000637542, 0.000637542, 0.000649393, 0.000660687, 0.000660687, 0.000667004, 0.000667004, 0.00066756, 0.00066756, 0.000671466, 0.000677594, 0.000697618, 0.000701423, 0.000715376, 0.000727022, 0.000728768, 0.000752415, 0.000758495, 0.000764008, 0.000764008, 0.000764008, 0.000764452, 0.000764452, 
